player_id,season,role,handler_index,confidence,evidence,source,overridden,note
-1144729973374440,2026,unknown,0.0,0.0,0.0,none,0,
-11447851380280,2026,unknown,0.0,0.0,0.0,none,0,
-1144894818706804,2026,unknown,0.0,0.0,0.0,none,0,
-1145445482132468,2024,unknown,0.0,0.0,0.0,none,0,
-1145607242992657,2025,unknown,0.0,0.0,0.0,none,0,
-1145726727232650,2024,unknown,0.0,0.0,0.0,none,0,
-1145832787389936,2025,unknown,0.0,0.0,0.0,none,0,
-1149197063347844,2024,unknown,0.0,0.0,0.0,none,0,
-114935452228344,2026,unknown,0.0,0.0,0.0,none,0,
-1149406118355358,2025,unknown,0.0,0.0,0.0,none,0,
-1150339147415367,2026,unknown,0.0,0.0,0.0,none,0,
-11508265022763,2026,unknown,0.0,0.0,0.0,none,0,
-1151417527582755,2024,unknown,0.0,0.0,0.0,none,0,
-1152062597047126,2026,unknown,0.0,0.0,0.0,none,0,
-1152779160815167,2025,unknown,0.0,0.0,0.0,none,0,
-1152961145852556,2026,unknown,0.0,0.0,0.0,none,0,
-1153776459516892,2025,unknown,0.0,0.0,0.0,none,0,
-1154119657190697,2026,unknown,0.0,0.0,0.0,none,0,
-1154147085556273,2026,unknown,0.0,0.0,0.0,none,0,
-1154946034670080,2026,unknown,0.0,0.0,0.0,none,0,
-115707783401573,2026,unknown,0.0,0.0,0.0,none,0,
-1157252065858662,2026,unknown,0.0,0.0,0.0,none,0,
-1157786673812130,2024,unknown,0.0,0.0,0.0,none,0,
-1157856431731469,2026,unknown,0.0,0.0,0.0,none,0,
-1158208566896770,2025,unknown,0.0,0.0,0.0,none,0,
-1158858333382732,2025,unknown,0.0,0.0,0.0,none,0,
-1158976566530534,2026,unknown,0.0,0.0,0.0,none,0,
-115980279047728,2026,unknown,0.0,0.0,0.0,none,0,
-1159843653906609,2026,unknown,0.0,0.0,0.0,none,0,
-1159888481610667,2026,unknown,0.0,0.0,0.0,none,0,
-1159980254790116,2026,unknown,0.0,0.0,0.0,none,0,
-1161388820796824,2026,unknown,0.0,0.0,0.0,none,0,
-1161994938304293,2025,unknown,0.0,0.0,0.0,none,0,
-1162088982319704,2026,unknown,0.0,0.0,0.0,none,0,
-1162145055498115,2025,unknown,0.0,0.0,0.0,none,0,
-1162181977880584,2026,unknown,0.0,0.0,0.0,none,0,
-1162286084435570,2026,unknown,0.0,0.0,0.0,none,0,
-1162604017022455,2026,unknown,0.0,0.0,0.0,none,0,
-1163359117174644,2025,unknown,0.0,0.0,0.0,none,0,
-1164785680180253,2026,unknown,0.0,0.0,0.0,none,0,
-1164913383070691,2024,unknown,0.0,0.0,0.0,none,0,
-1165034934086967,2026,unknown,0.0,0.0,0.0,none,0,
-1165654372054795,2025,unknown,0.0,0.0,0.0,none,0,
-116633719149734,2026,unknown,0.0,0.0,0.0,none,0,
-1166667073261373,2026,unknown,0.0,0.0,0.0,none,0,
-1167115822270169,2026,unknown,0.0,0.0,0.0,none,0,
-1167352111894046,2026,unknown,0.0,0.0,0.0,none,0,
-116848780621296,2026,unknown,0.0,0.0,0.0,none,0,
-1168920053958817,2026,unknown,0.0,0.0,0.0,none,0,
-1169118565942351,2026,unknown,0.0,0.0,0.0,none,0,
-117020607147955,2026,unknown,0.0,0.0,0.0,none,0,
-1170410402335531,2026,unknown,0.0,0.0,0.0,none,0,
-1171233579796997,2024,unknown,0.0,0.0,0.0,none,0,
-1171390002242124,2026,unknown,0.0,0.0,0.0,none,0,
-1171680363940109,2026,unknown,0.0,0.0,0.0,none,0,
-1172112731269645,2026,unknown,0.0,0.0,0.0,none,0,
-1172181561792683,2025,unknown,0.0,0.0,0.0,none,0,
-1173275856137540,2026,unknown,0.0,0.0,0.0,none,0,
-117360064417027,2025,unknown,0.0,0.0,0.0,none,0,
-1175156891292548,2026,unknown,0.0,0.0,0.0,none,0,
-1175407787728726,2026,unknown,0.0,0.0,0.0,none,0,
-1176805392850955,2025,unknown,0.0,0.0,0.0,none,0,
-1178015737074192,2025,unknown,0.0,0.0,0.0,none,0,
-1179211886305926,2026,unknown,0.0,0.0,0.0,none,0,
-1179775631243951,2025,unknown,0.0,0.0,0.0,none,0,
-1180808772711336,2026,unknown,0.0,0.0,0.0,none,0,
-1181807428555620,2024,unknown,0.0,0.0,0.0,none,0,
-1182004391413439,2026,unknown,0.0,0.0,0.0,none,0,
-1182547743333031,2026,unknown,0.0,0.0,0.0,none,0,
-1182702970349411,2026,unknown,0.0,0.0,0.0,none,0,
-1183053985325436,2026,unknown,0.0,0.0,0.0,none,0,
-1184297608583941,2026,unknown,0.0,0.0,0.0,none,0,
-1185609140287960,2025,unknown,0.0,0.0,0.0,none,0,
-1186215669198768,2026,unknown,0.0,0.0,0.0,none,0,
-118707564697887,2026,unknown,0.0,0.0,0.0,none,0,
-1189186138464317,2025,unknown,0.0,0.0,0.0,none,0,
-1189392621210988,2026,unknown,0.0,0.0,0.0,none,0,
-1192078645426940,2026,unknown,0.0,0.0,0.0,none,0,
-1193494437164319,2026,unknown,0.0,0.0,0.0,none,0,
-119459614922294,2026,unknown,0.0,0.0,0.0,none,0,
-1195002664959613,2026,unknown,0.0,0.0,0.0,none,0,
-1195015124380479,2026,unknown,0.0,0.0,0.0,none,0,
-1196118780253754,2026,unknown,0.0,0.0,0.0,none,0,
-1197301031579361,2026,unknown,0.0,0.0,0.0,none,0,
-119746711854716,2026,unknown,0.0,0.0,0.0,none,0,
-1198302244096010,2026,unknown,0.0,0.0,0.0,none,0,
-1198753910372360,2025,unknown,0.0,0.0,0.0,none,0,
-1199783954880180,2025,unknown,0.0,0.0,0.0,none,0,
-1199936009205040,2025,unknown,0.0,0.0,0.0,none,0,
-1200180887043191,2026,unknown,0.0,0.0,0.0,none,0,
-1200502091588190,2025,unknown,0.0,0.0,0.0,none,0,
-1203693203491325,2026,unknown,0.0,0.0,0.0,none,0,
-1204128123776074,2026,unknown,0.0,0.0,0.0,none,0,
-1204439401134384,2026,unknown,0.0,0.0,0.0,none,0,
-1205695261152833,2026,unknown,0.0,0.0,0.0,none,0,
-1206046856219524,2026,unknown,0.0,0.0,0.0,none,0,
-1206304718455982,2025,unknown,0.0,0.0,0.0,none,0,
-1206430952133000,2026,unknown,0.0,0.0,0.0,none,0,
-120649271462757,2026,unknown,0.0,0.0,0.0,none,0,
-120674084672365,2026,unknown,0.0,0.0,0.0,none,0,
-1206746652665490,2025,unknown,0.0,0.0,0.0,none,0,
-1207426391981816,2026,unknown,0.0,0.0,0.0,none,0,
-1207506957859374,2024,unknown,0.0,0.0,0.0,none,0,
-1207726226439017,2025,unknown,0.0,0.0,0.0,none,0,
-1208217724223634,2026,unknown,0.0,0.0,0.0,none,0,
-1209042882908579,2026,unknown,0.0,0.0,0.0,none,0,
-1209413038699913,2026,unknown,0.0,0.0,0.0,none,0,
-1209494065001228,2026,unknown,0.0,0.0,0.0,none,0,
-121032709424247,2026,unknown,0.0,0.0,0.0,none,0,
-1210512560312444,2026,unknown,0.0,0.0,0.0,none,0,
-1210520986285773,2025,unknown,0.0,0.0,0.0,none,0,
-1211148626499967,2026,unknown,0.0,0.0,0.0,none,0,
-1211899471354071,2026,unknown,0.0,0.0,0.0,none,0,
-1211930998143166,2025,unknown,0.0,0.0,0.0,none,0,
-1212389562190021,2026,unknown,0.0,0.0,0.0,none,0,
-1213836541815328,2026,unknown,0.0,0.0,0.0,none,0,
-1213923713718821,2026,unknown,0.0,0.0,0.0,none,0,
-1213956589303357,2026,unknown,0.0,0.0,0.0,none,0,
-1214473133957167,2026,unknown,0.0,0.0,0.0,none,0,
-1214744149139808,2026,unknown,0.0,0.0,0.0,none,0,
-1216409913185283,2026,unknown,0.0,0.0,0.0,none,0,
-1216477150199979,2025,unknown,0.0,0.0,0.0,none,0,
-1217976469237258,2026,unknown,0.0,0.0,0.0,none,0,
-1218566016849476,2026,unknown,0.0,0.0,0.0,none,0,
-1219360586320177,2026,unknown,0.0,0.0,0.0,none,0,
-1219493878001311,2026,unknown,0.0,0.0,0.0,none,0,
-1219979140827308,2026,unknown,0.0,0.0,0.0,none,0,
-1220008342601554,2026,unknown,0.0,0.0,0.0,none,0,
-1220577187080567,2024,unknown,0.0,0.0,0.0,none,0,
-1222501422332803,2026,unknown,0.0,0.0,0.0,none,0,
-1223131959129153,2026,unknown,0.0,0.0,0.0,none,0,
-1223437254147413,2026,unknown,0.0,0.0,0.0,none,0,
-1223990090027879,2026,unknown,0.0,0.0,0.0,none,0,
-1224103014201765,2025,unknown,0.0,0.0,0.0,none,0,
-1224403948037998,2026,unknown,0.0,0.0,0.0,none,0,
-1225704980860733,2026,unknown,0.0,0.0,0.0,none,0,
-1226799176097843,2025,unknown,0.0,0.0,0.0,none,0,
-1228846365791922,2026,unknown,0.0,0.0,0.0,none,0,
-1229411813152118,2026,unknown,0.0,0.0,0.0,none,0,
-1229783938877117,2026,unknown,0.0,0.0,0.0,none,0,
-1230592611712577,2026,unknown,0.0,0.0,0.0,none,0,
-1231586740516935,2026,unknown,0.0,0.0,0.0,none,0,
-1232254247974036,2024,unknown,0.0,0.0,0.0,none,0,
-1232358821497832,2025,unknown,0.0,0.0,0.0,none,0,
-1234029705091755,2026,unknown,0.0,0.0,0.0,none,0,
-1234798560501693,2026,unknown,0.0,0.0,0.0,none,0,
-1235010197649091,2026,unknown,0.0,0.0,0.0,none,0,
-1235355085712922,2026,unknown,0.0,0.0,0.0,none,0,
-123554298124107,2024,unknown,0.0,0.0,0.0,none,0,
-1236818218788878,2026,unknown,0.0,0.0,0.0,none,0,
-123707208341030,2025,unknown,0.0,0.0,0.0,none,0,
-1238418788251196,2024,unknown,0.0,0.0,0.0,none,0,
-1238629075181985,2026,unknown,0.0,0.0,0.0,none,0,
-1238869324086061,2025,unknown,0.0,0.0,0.0,none,0,
-1240260379624484,2026,unknown,0.0,0.0,0.0,none,0,
